0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468966,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468967,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468968,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468969,x
0,0,0,1,0,1,0,1,0,0,0,0,1451599,1468970,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468971,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468972,x
0,0,0,1,0,1,0,1,0,0,0,0,1451599,1468973,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468974,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468975,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1468976,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468977,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468978,x
0,0,1,1,0,1,0,1,0,0,0,0,1451599,1468979,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468980,x
0,0,1,1,0,0,0,1,0,0,0,0,1451599,1468981,x
0,0,1,1,0,0,0,1,1,0,0,0,1451599,1468982,x
0,0,0,1,0,1,0,1,0,0,0,0,1451599,1468983,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468984,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468985,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1468986,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468987,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468988,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468989,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468990,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468991,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468992,x
0,0,1,1,0,0,0,1,0,0,0,0,1451599,1468993,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1468994,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1468995,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1468996,x
0,0,1,1,0,1,0,1,0,0,0,0,1451599,1468997,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1461323,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1461324,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1461325,x
0,0,1,1,0,0,0,1,0,0,0,0,1451599,1461326,x
0,0,1,1,0,0,0,1,0,0,0,0,1451599,1461327,x
0,0,1,1,0,0,0,1,1,0,0,0,1451599,1461328,x
0,0,1,1,0,1,0,1,0,0,0,0,1451599,1461329,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1461330,x
0,0,1,1,0,0,0,1,1,0,0,0,1451599,1461331,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1461332,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1461333,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1461334,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1461335,x
0,0,1,1,0,0,0,1,1,0,0,0,1451599,1461336,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1461337,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1461338,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1461339,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469019,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1461340,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469020,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1461341,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469021,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469022,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469023,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469024,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469025,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469026,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469027,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469028,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469029,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469030,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469031,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469032,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469033,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469034,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469035,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469036,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469037,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1469038,x
0,0,0,1,0,1,0,1,0,0,0,0,1451599,1469039,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469040,x
0,0,1,1,1,0,0,1,1,0,1,0,1451599,1451200,x
0,0,1,1,0,1,1,1,1,0,1,0,1451599,1451201,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469006,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469007,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469008,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469009,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469010,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469011,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469012,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469013,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469014,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469015,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469016,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1469017,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469018,x
0,0,1,1,0,0,1,1,1,0,1,0,1451599,1451031,x
0,0,1,1,0,0,1,1,1,0,1,0,1451599,1451032,x
0,0,1,1,0,0,1,1,1,0,1,0,1451599,1451033,x
0,0,0,1,0,0,1,1,1,0,1,0,1451599,1451196,x
0,0,1,1,0,1,0,1,1,0,1,0,1451599,1451197,x
0,0,1,1,0,0,0,1,1,0,1,0,1451599,1451198,x
0,0,0,1,0,1,1,1,1,0,1,0,1451599,1451199,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1468998,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1468999,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469000,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469001,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469002,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469003,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469004,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469005,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469041,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1469042,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469043,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469044,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469045,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469046,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469047,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469048,x
0,0,1,1,0,0,0,1,0,0,0,0,1451599,1469049,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1469050,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1469051,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469052,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469053,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469054,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469055,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469056,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469057,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469058,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469059,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469060,x
0,0,0,1,0,1,0,1,0,0,0,0,1451599,1469061,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469062,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469063,x
0,0,1,1,0,1,0,1,1,0,0,0,1451599,1469064,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469065,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469066,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469067,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469068,x
0,0,1,1,0,0,0,1,0,0,0,0,1451599,1469069,x
0,0,0,1,0,0,0,1,1,0,0,0,1451599,1469070,x
0,0,0,1,0,1,0,1,0,0,0,0,1451599,1469071,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1469072,x
0,0,0,1,0,1,0,1,0,0,0,0,1451599,1469073,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469074,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469075,x
0,0,1,1,0,0,0,1,0,0,0,0,1451599,1469076,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469077,x
0,0,0,1,0,1,0,1,1,0,0,0,1451599,1469078,x
0,0,0,1,0,0,0,1,0,0,0,0,1451599,1469107,x
0,0,1,1,1,1,0,1,1,0,1,0,1451600,1451598,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451599,x
1,1,1,1,1,1,1,1,1,0,1,1,1451600,1451600,y
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451418,x
0,0,0,1,1,1,0,1,1,0,1,0,1451600,1451419,x
0,0,1,1,0,0,1,1,1,0,1,0,1451600,1451420,x
0,0,1,1,0,0,1,1,1,0,1,0,1451600,1451421,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451422,x
0,0,0,1,0,1,0,1,1,0,1,0,1451600,1451411,x
0,0,0,1,0,1,0,1,1,0,1,0,1451600,1451412,x
0,0,0,1,0,0,0,1,1,0,1,0,1451600,1451413,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451414,x
0,0,1,1,0,1,0,1,0,0,1,0,1451600,1451415,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451416,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451417,x
0,0,1,1,0,0,0,1,0,0,1,0,1451600,1451404,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451405,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451406,x
0,0,1,1,1,1,1,1,0,0,1,0,1451600,1451407,x
0,0,0,1,0,0,0,1,1,0,1,0,1451600,1451408,x
0,0,0,1,0,1,0,1,1,0,1,0,1451600,1451409,x
0,0,0,1,0,1,0,1,1,0,1,0,1451600,1451410,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451213,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451214,x
0,0,1,1,1,0,0,1,1,0,1,0,1451600,1451215,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451206,x
0,0,1,1,0,0,1,1,1,0,1,0,1451600,1451207,x
0,0,1,1,0,1,1,1,1,0,1,0,1451600,1451208,x
0,0,1,1,0,0,1,1,1,0,1,0,1451600,1451209,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451210,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451211,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451212,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451202,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451203,x
0,0,1,1,0,1,0,1,1,0,1,0,1451600,1451204,x
0,0,1,1,0,0,0,1,1,0,1,0,1451600,1451205,x
0,0,0,1,0,1,0,1,1,0,0,0,1451600,1468959,x
0,0,0,1,0,0,0,1,0,0,0,0,1451600,1468960,x
0,0,0,1,0,1,0,1,1,0,0,0,1451600,1468961,x
0,0,0,1,1,1,0,1,1,0,0,0,1451600,1468962,x
0,0,0,1,0,1,0,1,1,0,0,0,1451600,1468963,x
